id_igralke,ime,priimek,polno_ime,drzava,datum_rojstva,starost,rang,tocke,leto,kontinent
110242,Anne,Kremer,Anne Kremer,LUX,1975-10-17,26,33,891,2001,Evropa
110489,Lina,Krasnoroutskaya,Lina Krasnoroutskaya,RUS,1984-04-29,18,34,868,2001,Evropa
130113,Conchita,Martínez,Conchita Martínez,ESP,1972-04-16,30,35,853,2001,Evropa
120151,Elena,Likhovtseva,Elena Likhovtseva,RUS,1975-09-08,26,36,837,2001,Evropa
190519,Patty,Schnyder,Patty Schnyder,SUI,1978-12-14,23,37,816,2001,Evropa
80394,Daniela,Hantuchova,Daniela Hantuchova,SVK,1983-04-23,19,38,810,2001,Evropa
160379,Nadia,Petrova,Nadia Petrova,RUS,1982-06-08,20,39,792,2001,Evropa
160254,Tatiana,Panova,Tatiana Panova,RUS,1976-08-13,25,40,787,2001,Evropa
120176,Gala,Leon Garcia,Gala Leon Garcia,ESP,1973-12-23,28,41,762,2001,Evropa
230202,Marlene,Weingartner,Marlene Weingartner,GER,1980-01-30,22,42,718,2001,Evropa
40254,Nathalie,Dechy,Nathalie Dechy,FRA,1979-02-21,23,43,715,2001,Evropa
130316,Iva,Majoli,Iva Majoli,CRO,1977-08-12,24,44,700,2001,Evropa
200204,Meilen,Tu,Meilen Tu,USA,1978-01-17,24,45,688,2001,Severna Amerika
110167,Joannette,Kruger,Joannette Kruger,RSA,1973-09-03,28,46,680,2001,Afrika
130548,Alicia,Molik,Alicia Molik,AUS,1981-01-27,21,47,663,2001,Oceanija
60034,Amy,Frazier,Amy Frazier,USA,1972-09-19,29,48,654,2001,Severna Amerika
20992,Elena,Bovina,Elena Bovina,RUS,1983-03-10,19,49,649,2001,Evropa
30382,Denisa,Chladkova,Denisa Chladkova,CZE,1979-02-08,23,50,639,2001,Evropa
160078,Nicole,Pratt,Nicole Pratt,AUS,1973-03-05,29,51,636,2001,Oceanija
180175,Chanda,Rubin,Chanda Rubin,USA,1976-02-18,26,52,627,2001,Severna Amerika
150134,Lilia,Osterloh,Lilia Osterloh,USA,1978-04-07,24,53,625,2001,Severna Amerika
40148,Rossana,De Los Ríos,Rossana De Los Ríos,PAR,1975-09-16,26,54,612,2001,Južna Amerika
40198,Mariana,Diaz-Oliva,Mariana Diaz-Oliva,ARG,1976-03-11,26,55,608,2001,Južna Amerika
180160,Virginia,Ruano Pascual,Virginia Ruano Pascual,ESP,1973-09-21,28,56,604,2001,Evropa
80389,Jennifer,Hopkins,Jennifer Hopkins,USA,1981-02-10,21,57,604,2001,Severna Amerika
20351,Cara,Black,Cara Black,ZIM,1979-02-17,23,58,601,2001,
130533,Anastasia,Myskina,Anastasia Myskina,RUS,1981-07-08,20,59,590,2001,Evropa
190125,Alexandra,Stevenson,Alexandra Stevenson,USA,1980-12-15,21,60,589,2001,Severna Amerika
130616,Marta,Marrero,Marta Marrero,ESP,1983-01-16,19,61,589,2001,Evropa
130443,Petra,Mandula,Petra Mandula,HUN,1978-01-17,24,62,585,2001,Evropa
160339,Tina,Pisnik,Tina Pisnik,SLO,1981-02-19,21,63,566,2001,Evropa
90080,Marissa,Gould,Marissa Gould,USA,1980-06-23,22,64,539,2001,Severna Amerika
190295,Martina,Sucha,Martina Sucha,SVK,1980-11-20,21,65,536,2001,Evropa
130611,Anabel,Medina Garrigues,Anabel Medina Garrigues,ESP,1982-07-31,19,66,527,2001,Evropa
120357,Bianka,Lamade,Bianka Lamade,GER,1982-08-30,19,67,521,2001,Evropa
180088,Barbara,Rittner,Barbara Rittner,GER,1973-04-25,29,68,520,2001,Evropa
70245,Emmanuelle,Gagliardi,Emmanuelle Gagliardi,SUI,1976-07-09,25,69,519,2001,Evropa
110329,Jana,Kandarr,Jana Kandarr,GER,1976-09-21,25,70,516,2001,Evropa
110375,Anna,Kournikova,Anna Kournikova,RUS,1981-06-07,21,71,484,2001,Evropa
80219,Janette,Husarova,Janette Husarova,SVK,1974-06-04,28,72,483,2001,Evropa
70267,Adriana,Rikl Gersi,Adriana Rikl Gersi,CZE,1976-06-26,26,73,482,2001,Evropa
130632,Marie-Gayanay,Mikaelian,Marie-Gayanay Mikaelian,SUI,1984-03-03,18,74,477,2001,Evropa
130556,Maja,Matevzic,Maja Matevzic,SLO,1980-06-13,22,75,477,2001,Evropa
160303,Tatiana,Poutchek,Tatiana Poutchek,BLR,1979-01-09,23,76,472,2001,Evropa
20323,Kristina,Brandi,Kristina Brandi,PUR,1977-03-29,25,77,469,2001,Severna Amerika
110266,Rita,Kuti-Kis,Rita Kuti-Kis,HUN,1978-02-13,24,78,468,2001,Evropa
130050,Rachel,Mcquillan,Rachel Mcquillan,AUS,1971-12-02,30,79,455,2001,Oceanija
190276,Adriana,Serra Zanetti,Adriana Serra Zanetti,ITA,1976-03-05,26,80,442,2001,Evropa
40313,Eleni,Daniilidou,Eleni Daniilidou,GRE,1982-09-19,19,81,440,2001,Evropa
190473,Selima,Sfar,Selima Sfar,TUN,1977-07-08,24,82,431,2001,
40269,Evie,Dominikovic,Evie Dominikovic,AUS,1980-05-29,22,83,422,2001,Oceanija
150066,Miriam,Oremans,Miriam Oremans,NED,1972-09-09,29,84,421,2001,Evropa
80218,Kveta,Peschke,Kveta Peschke,CZE,1975-07-09,26,85,420,2001,Evropa
190572,Irina,Selyutina,Irina Selyutina,KAZ,1979-11-07,22,86,419,2001,Azija
180384,Virginie,Razzano,Virginie Razzano,FRA,1983-05-12,19,87,418,2001,Evropa
190361,Anna,Smashnova,Anna Smashnova,ISR,1976-07-16,25,88,413,2001,Evropa
160318,Wynne,Prakusya,Wynne Prakusya,INA,1981-04-26,21,89,413,2001,
190539,Barbara,Schwartz,Barbara Schwartz,AUT,1979-01-27,23,90,411,2001,Evropa
30348,Tathiana,Garbin,Tathiana Garbin,ITA,1977-06-30,25,91,406,2001,Evropa
30390,Ludmila,Cervanova,Ludmila Cervanova,SVK,1979-10-15,22,92,401,2001,Evropa
130591,Maria Jose ,Martinez Sanchez,Maria Jose  Martinez Sanchez,ESP,1982-08-12,19,93,395,2001,Evropa
150103,Saori,Obata,Saori Obata,JPN,1978-04-23,24,94,384,2001,Azija
120277,Emilie,Loit,Emilie Loit,FRA,1979-06-09,23,95,381,2001,Evropa
140081,Jana,Nejedly,Jana Nejedly,CAN,1974-06-09,28,96,379,2001,Severna Amerika
190636,Katarina,Srebotnik,Katarina Srebotnik,SLO,1981-03-12,21,97,377,2001,Evropa
30294,Jill,Craybas,Jill Craybas,USA,1974-07-04,27,98,376,2001,Severna Amerika
20204,Eva,Bes,Eva Bes,ESP,1973-01-14,29,99,376,2001,Evropa
40152,Seda,Noorlander,Seda Noorlander,NED,1974-05-22,28,100,373,2001,Evropa
20479,Celine,Beigbeder,Celine Beigbeder,FRA,1975-02-02,27,101,372,2001,Evropa
30227,Asa,Svensson,Asa Svensson,SWE,1975-06-16,27,102,372,2001,Evropa
120317,Nuria,Llagostera Vives,Nuria Llagostera Vives,ESP,1980-05-16,22,103,370,2001,Evropa
130631,Martina,Müller,Martina Müller,GER,1982-10-11,19,104,368,2001,Evropa
70198,Andrea,Glass,Andrea Glass,GER,1976-07-17,25,105,368,2001,Evropa
180319,Samantha,Reeves,Samantha Reeves,USA,1979-01-17,23,106,364,2001,Severna Amerika
70393,Zsofia,Gubacsi,Zsofia Gubacsi,HUN,1981-04-06,21,107,361,2001,Evropa
10209,Shinobu,Asagoe,Shinobu Asagoe,JPN,1976-06-28,26,108,356,2001,Azija
200160,Silvija,Talaja,Silvija Talaja,CRO,1978-01-14,24,109,354,2001,Evropa
110505,Aniko,Kapros,Aniko Kapros,HUN,1983-11-11,18,110,345,2001,Evropa
120235,Janet,Lee,Janet Lee,TPE,1976-10-22,25,111,342,2001,
30462,Maria Elena,Camerin,Maria Elena Camerin,ITA,1982-03-21,20,112,339,2001,Evropa
20243,Lubomira,Bacheva,Lubomira Bacheva,BUL,1975-03-07,27,113,337,2001,Evropa
260065,Alina,Jidkova,Alina Jidkova,RUS,1977-01-18,25,114,333,2001,Evropa
30419,Yoon Jeong,Cho,Yoon Jeong Cho,KOR,1979-04-02,23,115,330,2001,Azija
20113,Anca,Barna,Anca Barna,GER,1977-05-14,25,116,327,2001,Evropa
30166,Sandra,Cacic,Sandra Cacic,USA,1974-09-10,27,117,326,2001,Severna Amerika
10230,Greta,Arn,Greta Arn,HUN,1979-04-13,23,118,317,2001,Evropa
220121,Miroslava,Vavrinec,Miroslava Vavrinec,SUI,1978-04-01,24,119,311,2001,Evropa
190564,Anne-Gaelle,Sidot,Anne-Gaelle Sidot,FRA,1979-07-24,22,120,310,2001,Evropa
110310,Sandra,Kleinova,Sandra Kleinova,CZE,1978-05-08,24,121,299,2001,Evropa
190855,María Emilia,Salerni,María Emilia Salerni,ARG,1983-05-14,19,122,297,2001,Južna Amerika
80186,Karina,Habsudova,Karina Habsudova,SVK,1973-08-02,28,123,285,2001,Evropa
160113,Maja,Palaversic Coopersmith,Maja Palaversic Coopersmith,CRO,1973-03-24,29,124,283,2001,Evropa
190500,Pavlina,Nola,Pavlina Nola,NZL,1974-07-14,27,125,268,2001,Oceanija
60288,Stéphanie,Foretz ,Stéphanie Foretz ,FRA,1981-05-03,21,126,265,2001,Evropa
60284,Rika,Fujiwara,Rika Fujiwara,JPN,1981-09-19,20,127,262,2001,Azija
40163,Ruxandra,Dragomir Ilie,Ruxandra Dragomir Ilie,ROM,1972-10-24,29,128,257,2001,
160142,Mary,Pierce,Mary Pierce,FRA,1975-01-15,27,129,255,2001,Evropa
60285,Clarisa,Fernández,Clarisa Fernández,ARG,1981-08-28,20,130,245,2001,Južna Amerika
110380,Jelena,Kostanic Tosic,Jelena Kostanic Tosic,CRO,1981-07-06,20,131,242,2001,Evropa
220248,Julia,Vakulenko,Julia Vakulenko,UKR,1983-07-10,18,132,241,2001,Evropa
220135,Alena,Vaskova,Alena Vaskova,CZE,1975-11-08,26,133,236,2001,Evropa
230186,Mashona,Washington,Mashona Washington,USA,1976-05-31,26,134,236,2001,Severna Amerika
110303,Evgenia,Kulikovskaya,Evgenia Kulikovskaya,RUS,1978-12-21,23,135,233,2001,Evropa
140117,Lenka,Nemeckova,Lenka Nemeckova,CZE,1976-04-20,26,136,231,2001,Evropa
40293,Eva,Dyrberg,Eva Dyrberg,DEN,1980-02-17,22,137,229,2001,Evropa
160405,Tatiana,Perebiynis,Tatiana Perebiynis,UKR,1982-12-15,19,138,227,2001,Evropa
110492,Klara,Koukalova,Klara Koukalova,CZE,1982-02-24,20,139,227,2001,Evropa
180234,Dally,Randriantefy,Dally Randriantefy,MAD,1977-02-23,25,140,222,2001,
190446,Miriam,Schnitzer,Miriam Schnitzer,GER,1977-01-16,25,141,221,2001,Evropa
60127,Alexandra,Fusai,Alexandra Fusai,FRA,1973-11-22,28,142,221,2001,Evropa
70370,Ainhoa,Goni,Ainhoa Goni,ESP,1979-08-07,22,143,219,2001,Evropa
30360,Catalina,Castaño,Catalina Castaño,COL,1979-07-07,22,144,215,2001,Južna Amerika
200276,Sarah,Taylor,Sarah Taylor,USA,1981-11-06,20,145,214,2001,Severna Amerika
20303,Kristie,Boogert,Kristie Boogert,NED,1973-12-16,28,146,213,2001,Evropa
230272,Angelique,Widjaja,Angelique Widjaja,INA,1984-12-12,17,147,210,2001,
180306,Angelika,Roesch,Angelika Roesch,GER,1977-06-08,25,148,210,2001,Evropa
20549,Allison,Bradshaw,Allison Bradshaw,USA,1980-11-14,21,149,208,2001,Severna Amerika
230204,Patricia,Wartusch,Patricia Wartusch,AUT,1978-08-05,23,150,205,2001,Evropa
160411,Marie-Ève,Pelletier,Marie-Ève Pelletier,CAN,1982-05-18,20,151,203,2001,Severna Amerika
60160,Evelyn,Fauth,Evelyn Fauth,AUT,1976-11-27,25,152,202,2001,Evropa
190562,Milagros,Sequera,Milagros Sequera,VEN,1980-09-30,21,153,200,2001,Južna Amerika
10110,Laurence,Andretto,Laurence Andretto,FRA,1973-05-14,29,154,196,2001,Evropa
220070,Maria,Vento-Kabchi,Maria Vento-Kabchi,VEN,1974-05-24,28,155,196,2001,Južna Amerika
130485,Bahia,Mouhtassine,Bahia Mouhtassine,MAR,1979-08-23,22,156,195,2001,Afrika
190712,Valentina,Sassi,Valentina Sassi,ITA,1980-07-12,21,157,193,2001,Evropa
160183,Julie,Pullin,Julie Pullin,GBR,1975-11-05,26,158,190,2001,Evropa
130396,Conchita,Martínez Granados,Conchita Martínez Granados,ESP,1976-01-20,26,159,190,2001,Evropa
160200,Sarah,Pitkowski-Malcor,Sarah Pitkowski-Malcor,FRA,1975-11-13,26,160,190,2001,Evropa
40058,Maureen,Drake,Maureen Drake,CAN,1971-03-21,31,161,188,2001,Severna Amerika
80260,Amanda,Hopmans,Amanda Hopmans,NED,1975-02-11,27,162,188,2001,Evropa
140155,Kyra,Nagy,Kyra Nagy,HUN,1977-12-29,24,163,187,2001,Evropa
310053,Su-Wei,Hsieh,Su-Wei Hsieh,TPE,1986-01-04,16,164,187,2001,
160361,Michaela,Pastikova,Michaela Pastikova,CZE,1980-03-27,22,165,183,2001,Evropa
30261,Laurence,Courtois,Laurence Courtois,BEL,1976-01-18,26,166,182,2001,Evropa
130483,Corina,Morariu,Corina Morariu,USA,1978-01-26,24,167,181,2001,Severna Amerika
220214,Roberta,Vinci,Roberta Vinci,ITA,1983-02-18,19,168,179,2001,Evropa
50092,Annabel,Ellwood,Annabel Ellwood,AUS,1978-02-02,24,169,178,2001,Oceanija
230269,Christina,Wheeler,Christina Wheeler,AUS,1982-04-15,20,170,178,2001,Oceanija
40380,Lenka,Dlhopolcova,Lenka Dlhopolcova,SVK,1984-07-14,17,171,176,2001,Evropa
220240,Nathalie,Vierin,Nathalie Vierin,ITA,1982-10-15,19,172,174,2001,Evropa
250040,Jing-Qian,Yi,Jing-Qian Yi,CHN,1974-02-28,28,173,174,2001,Azija
30304,Jane,Chi,Jane Chi,USA,1974-06-21,28,174,171,2001,Severna Amerika
160363,Camille,Pin,Camille Pin,FRA,1981-08-25,20,175,171,2001,Evropa
80258,Liezel,Huber,Liezel Huber,USA,1976-08-21,25,176,169,2001,Severna Amerika
30003,Els,Callens,Els Callens,BEL,1970-08-20,31,177,169,2001,Evropa
160235,Sylvia,Plischke,Sylvia Plischke,AUT,1977-07-20,24,178,168,2001,Evropa
190491,Miho,Saeki,Miho Saeki,JPN,1976-03-18,26,179,167,2001,Azija
40131,Erika,De Lone,Erika De Lone,USA,1972-10-14,29,180,164,2001,Severna Amerika
190007,Bryanne,Stewart,Bryanne Stewart,AUS,1979-12-09,22,181,159,2001,Oceanija
40312,Nina,Duebbers,Nina Duebbers,GER,1980-06-24,22,182,158,2001,Evropa
160365,Holly,Parkinson,Holly Parkinson,USA,1979-02-10,23,183,156,2001,Severna Amerika
190613,Antonella,Serra Zanetti,Antonella Serra Zanetti,ITA,1980-07-25,21,184,155,2001,Evropa
110357,Eun-Ha,Kim,Eun-Ha Kim,KOR,1975-03-08,27,185,153,2001,Azija
20344,Dawn,Buth,Dawn Buth,USA,1976-05-29,26,186,152,2001,Severna Amerika
130541,Akiko,Morigami,Akiko Morigami,JPN,1980-01-12,22,187,149,2001,Azija
40388,Gisela,Dulko,Gisela Dulko,ARG,1985-01-30,17,188,148,2001,Južna Amerika
200192,Elena,Tatarkova,Elena Tatarkova,UKR,1976-08-22,25,189,145,2001,Evropa
190571,Tara,Snyder,Tara Snyder,USA,1977-05-26,25,190,145,2001,Severna Amerika
150137,Nadejda,Ostrovskaya,Nadejda Ostrovskaya,BLR,1980-10-29,21,191,144,2001,Evropa
120323,Mirjana,Lucic-Baroni,Mirjana Lucic-Baroni,CRO,1982-03-09,20,192,143,2001,Evropa
200191,Dessislava,Topalova,Dessislava Topalova,BUL,1978-06-08,24,193,142,2001,Evropa
20576,Iveta,Melzer,Iveta Melzer,CZE,1983-02-01,19,194,141,2001,Evropa
180356,Anastasia,Rodionova,Anastasia Rodionova,AUS,1982-05-12,20,195,139,2001,Oceanija
220205,Gabriela,Volekova,Gabriela Volekova,SVK,1981-03-10,21,196,139,2001,Evropa
20473,Angelika,Bachmann,Angelika Bachmann,GER,1979-05-16,23,197,138,2001,Evropa
150017,Zuzana,Ondraskova,Zuzana Ondraskova,CZE,1980-05-03,22,198,137,2001,Evropa
10136,Lucie,Ahl,Lucie Ahl,GBR,1974-07-23,27,199,135,2001,Evropa
110536,Kaia,Kanepi,Kaia Kanepi,EST,1985-06-10,17,200,134,2001,Evropa
80313,Adrienn,Hegedus,Adrienn Hegedus,HUN,1977-12-26,24,201,133,2001,Evropa
130497,Katalin,Marosi,Katalin Marosi,HUN,1979-11-12,22,202,132,2001,Evropa
110280,Eva,Krejcova,Eva Krejcova,CZE,1976-11-12,25,203,131,2001,Evropa
140179,Sandra,Nacuk,Sandra Nacuk,SCG,1980-08-17,21,204,129,2001,
230131,Vanessa,Webb,Vanessa Webb,CAN,1976-01-24,26,205,129,2001,Severna Amerika
230208,Cindy,Watson,Cindy Watson,AUS,1978-03-24,24,206,127,2001,Oceanija
220277,Renata,Voracova,Renata Voracova,CZE,1983-10-06,18,207,127,2001,Evropa
130032,Marion,Maruska,Marion Maruska,AUT,1972-12-15,29,208,127,2001,Evropa
110178,Svetlana,Krivencheva,Svetlana Krivencheva,BUL,1973-12-30,28,209,125,2001,Evropa
110462,Sabine,Klaschka,Sabine Klaschka,GER,1980-08-08,21,210,124,2001,Evropa
110527,Lubomira,Kurhajcova,Lubomira Kurhajcova,SVK,1983-10-11,18,211,124,2001,Evropa
220170,Nirupama,Sanjeev,Nirupama Sanjeev,IND,1976-12-08,25,212,123,2001,Azija
40201,Mireille,Dittmann,Mireille Dittmann,AUS,1974-01-10,28,213,123,2001,Oceanija
190435,María,Sánchez Lorenzo,María Sánchez Lorenzo,ESP,1977-11-07,24,214,123,2001,Evropa
70191,Lea,Ghirardi,Lea Ghirardi,FRA,1974-02-10,28,215,121,2001,Evropa
60311,Galina,Fokina,Galina Fokina,RUS,1984-01-17,18,216,120,2001,Evropa
60295,Eva,Fislova,Eva Fislova,SVK,1981-03-17,21,217,120,2001,Evropa
20334,Adriana,Barna,Adriana Barna,GER,1978-05-21,24,218,120,2001,Evropa
80370,Anne-Laure,Heitz,Anne-Laure Heitz,FRA,1982-03-15,20,219,117,2001,Evropa
70423,Laura,Granville,Laura Granville,USA,1981-05-12,21,220,117,2001,Severna Amerika
120227,Francesca,Lubiani,Francesca Lubiani,ITA,1977-07-12,24,221,117,2001,Evropa
160159,Gloria,Pizzichini,Gloria Pizzichini,ITA,1975-07-24,26,222,116,2001,Evropa
220057,Rachel,Viollet,Rachel Viollet,GBR,1972-02-11,30,223,115,2001,Evropa
220122,Andreea,Ehritt-Vanc,Andreea Ehritt-Vanc,ROU,1973-10-06,28,224,115,2001,Evropa
20408,Olga,Vymetalkova,Olga Vymetalkova,CZE,1976-01-24,26,225,114,2001,Evropa
250047,Yuka,Yoshida,Yuka Yoshida,JPN,1976-04-01,26,226,113,2001,Azija
200036,Jacqueline,Trail,Jacqueline Trail,USA,1980-11-26,21,227,111,2001,Severna Amerika
110420,Vanesa,Krauth,Vanesa Krauth,ARG,1981-05-20,21,228,110,2001,Južna Amerika
70325,Maria,Goloviznina,Maria Goloviznina,RUS,1979-06-05,23,229,110,2001,Evropa
80371,Vanessa,Paffrath,Vanessa Paffrath,GER,1981-01-15,21,230,110,2001,Evropa
30396,Joana,Cortez,Joana Cortez,BRA,1979-01-11,23,231,109,2001,Južna Amerika
30468,Ansley,Cargill,Ansley Cargill,USA,1982-01-05,20,232,108,2001,Severna Amerika
30501,Stéphanie,Cohen-Aloro,Stéphanie Cohen-Aloro,FRA,1983-03-18,19,233,108,2001,Evropa
190517,Tracy,Almeda-Singian,Tracy Almeda-Singian,USA,1979-10-06,22,234,107,2001,Severna Amerika
220282,Anousjka,Van Exel,Anousjka Van Exel,NED,1974-10-05,27,235,107,2001,Evropa
80348,Jana,Hlavackova,Jana Hlavackova,CZE,1981-05-22,21,236,105,2001,Evropa
110373,Tatiana,Kovalchuk,Tatiana Kovalchuk,UKR,1979-07-24,22,237,104,2001,Evropa
120339,Kelly,Liggan,Kelly Liggan,IRL,1979-02-05,23,238,104,2001,Evropa
130137,Nana,Smith Rogers,Nana Smith Rogers,JPN,1971-04-10,31,239,103,2001,Azija
60192,Jessica,Fernandez,Jessica Fernandez,MEX,1979-07-19,22,240,101,2001,Severna Amerika
130313,Eva,Martincova,Eva Martincova,CZE,1975-03-04,27,241,101,2001,Evropa
20556,Elena,Baltacha,Elena Baltacha,GBR,1983-08-14,18,242,99,2001,Evropa
200323,Ana,Timotic,Ana Timotic,SRB,1982-12-30,19,243,98,2001,Evropa
10278,Maret,Ani,Maret Ani,EST,1982-01-31,20,244,98,2001,Evropa
260091,Dragana,Zaric,Dragana Zaric,SCG,1977-08-01,24,245,98,2001,
30332,Young-Ja,Choi,Young-Ja Choi,KOR,1975-05-30,27,246,98,2001,Azija
160217,Antoaneta,Pandjerova,Antoaneta Pandjerova,BUL,1977-06-22,25,247,97,2001,Evropa
190510,Jessica,Steck,Jessica Steck,RSA,1978-08-06,23,248,97,2001,Afrika
100089,Mi-Ra,Jeon,Mi-Ra Jeon,KOR,1978-02-06,24,249,96,2001,Azija
70233,Sophie,Georges,Sophie Georges,FRA,1977-02-08,25,250,95,2001,Evropa
230234,Serena,Williams,Serena Williams,USA,1981-09-26,21,1,6080,2002,Severna Amerika
230220,Venus,Williams,Venus Williams,USA,1980-06-17,23,2,5140,2002,Severna Amerika
30200,Jennifer,Capriati,Jennifer Capriati,USA,1976-03-29,27,3,3796,2002,Severna Amerika
30458,Kim,Clijsters,Kim Clijsters,BEL,1983-06-08,20,4,3557,2002,Evropa
80350,Justine,Henin,Justine Henin,BEL,1982-06-01,21,5,3218,2002,Evropa
130450,Amélie,Mauresmo,Amélie Mauresmo,FRA,1979-07-05,23,6,3068,2002,Evropa
190141,Monica,Seles,Monica Seles,USA,1973-12-02,29,7,2952,2002,Severna Amerika
80394,Daniela,Hantuchova,Daniela Hantuchova,SVK,1983-04-23,20,8,2667,2002,Evropa
40344,Jelena,Dokic,Jelena Dokic,AUS,1983-04-12,20,9,2506,2002,Oceanija
80301,Martina,Hingis,Martina Hingis,SUI,1980-09-30,22,10,2348,2002,Evropa
130533,Anastasia,Myskina,Anastasia Myskina,RUS,1981-07-08,21,11,1908,2002,Evropa
40106,Lindsay,Davenport,Lindsay Davenport,USA,1976-06-08,27,12,1795,2002,Severna Amerika
180175,Chanda,Rubin,Chanda Rubin,USA,1976-02-18,27,13,1752,2002,Severna Amerika
130245,Magdalena,Maleeva,Magdalena Maleeva,BUL,1975-04-01,28,14,1701,2002,Evropa
190519,Patty,Schnyder,Patty Schnyder,SUI,1978-12-14,24,15,1644,2002,Evropa
190361,Anna,Smashnova,Anna Smashnova,ISR,1976-07-16,26,16,1616,2002,Evropa
60061,Silvia,Farina Elia,Silvia Farina Elia,ITA,1972-04-27,31,17,1596,2002,Evropa
190125,Alexandra,Stevenson,Alexandra Stevenson,USA,1980-12-15,22,18,1444,2002,Severna Amerika
40289,Elena,Dementieva,Elena Dementieva,RUS,1981-10-15,21,19,1426,2002,Evropa
40254,Nathalie,Dechy,Nathalie Dechy,FRA,1979-02-21,24,20,1295,2002,Evropa
30037,Amanda,Coetzer,Amanda Coetzer,RSA,1971-10-22,31,21,1220,2002,Afrika
40313,Eleni,Daniilidou,Eleni Daniilidou,GRE,1982-09-19,20,22,1192,2002,Evropa
160254,Tatiana,Panova,Tatiana Panova,RUS,1976-08-13,26,23,1177,2002,Evropa
190353,Ai,Sugiyama,Ai Sugiyama,JPN,1975-07-05,27,24,1173,2002,Azija
110242,Anne,Kremer,Anne Kremer,LUX,1975-10-17,27,25,1151,2002,Evropa
20992,Elena,Bovina,Elena Bovina,RUS,1983-03-10,20,26,1137,2002,Evropa
190360,Paola,Suárez,Paola Suárez,ARG,1976-06-23,27,27,1091,2002,Južna Amerika
200137,Tamarine,Tanasugarn,Tamarine Tanasugarn,THA,1977-05-24,26,28,1056,2002,Azija
180144,Lisa,Raymond,Lisa Raymond,USA,1973-08-10,29,29,1048,2002,Severna Amerika
190565,Meghann,Shaughnessy,Meghann Shaughnessy,USA,1979-04-13,24,30,1046,2002,Severna Amerika
60285,Clarisa,Fernández,Clarisa Fernández,ARG,1981-08-28,21,31,1016,2002,Južna Amerika
130316,Iva,Majoli,Iva Majoli,CRO,1977-08-12,25,32,1007,2002,Evropa
80219,Janette,Husarova,Janette Husarova,SVK,1974-06-04,29,33,978,2002,Evropa
130113,Conchita,Martínez,Conchita Martínez,ESP,1972-04-16,31,34,967,2002,Evropa
110375,Anna,Kournikova,Anna Kournikova,RUS,1981-06-07,22,35,960,2002,Evropa
190636,Katarina,Srebotnik,Katarina Srebotnik,SLO,1981-03-12,22,36,944,2002,Evropa
20522,Daja,Bedanova,Daja Bedanova,CZE,1983-03-09,20,37,939,2002,Evropa
200109,Sandrine,Testud,Sandrine Testud,FRA,1972-04-03,31,38,901,2002,Evropa
60034,Amy,Frazier,Amy Frazier,USA,1972-09-19,30,39,871,2002,Severna Amerika
190349,Barbara,Schett,Barbara Schett,AUT,1976-03-10,27,40,860,2002,Evropa
190666,Francesca,Schiavone,Francesca Schiavone,ITA,1980-06-23,23,41,847,2002,Evropa
120151,Elena,Likhovtseva,Elena Likhovtseva,RUS,1975-09-08,27,42,842,2002,Evropa
110552,Svetlana,Kuznetsova,Svetlana Kuznetsova,RUS,1985-06-27,18,43,818,2002,Evropa
130632,Marie-Gayanay,Mikaelian,Marie-Gayanay Mikaelian,SUI,1984-03-03,19,44,782,2002,Evropa
260142,Vera,Zvonareva,Vera Zvonareva,RUS,1984-09-07,18,45,748,2002,Evropa
70192,Rita,Grande,Rita Grande,ITA,1975-03-23,28,46,725,2002,Evropa
160339,Tina,Pisnik,Tina Pisnik,SLO,1981-02-19,22,47,715,2002,Evropa
160078,Nicole,Pratt,Nicole Pratt,AUS,1973-03-05,30,48,714,2002,Oceanija
70423,Laura,Granville,Laura Granville,USA,1981-05-12,22,49,712,2002,Severna Amerika
190482,Magui,Serna,Magui Serna,ESP,1979-03-01,24,50,700,2002,Evropa
130556,Maja,Matevzic,Maja Matevzic,SLO,1980-06-13,23,51,696,2002,Evropa
160142,Mary,Pierce,Mary Pierce,FRA,1975-01-15,28,52,679,2002,Evropa
190008,Arantxa,Sanchez-Vicario,Arantxa Sanchez-Vicario,ESP,1971-12-18,31,53,668,2002,Evropa
30551,Myriam,Casanova,Myriam Casanova,SUI,1985-06-20,18,54,665,2002,Evropa
200265,Iroda,Tulyaganova,Iroda Tulyaganova,UZB,1982-01-07,21,55,641,2002,
20351,Cara,Black,Cara Black,ZIM,1979-02-17,24,56,629,2002,
30294,Jill,Craybas,Jill Craybas,USA,1974-07-04,28,57,623,2002,Severna Amerika
120277,Emilie,Loit,Emilie Loit,FRA,1979-06-09,24,58,619,2002,Evropa
140145,Henrieta,Nagyova,Henrieta Nagyova,SVK,1978-12-15,24,59,602,2002,Evropa
190276,Adriana,Serra Zanetti,Adriana Serra Zanetti,ITA,1976-03-05,27,60,589,2002,Evropa
70245,Emmanuelle,Gagliardi,Emmanuelle Gagliardi,SUI,1976-07-09,26,61,582,2002,Evropa
20113,Anca,Barna,Anca Barna,GER,1977-05-14,26,62,575,2002,Evropa
30382,Denisa,Chladkova,Denisa Chladkova,CZE,1979-02-08,24,63,572,2002,Evropa
190295,Martina,Sucha,Martina Sucha,SVK,1980-11-20,22,64,562,2002,Evropa
180160,Virginia,Ruano Pascual,Virginia Ruano Pascual,ESP,1973-09-21,29,65,562,2002,Evropa
180088,Barbara,Rittner,Barbara Rittner,GER,1973-04-25,30,66,551,2002,Evropa
